id,caseNumber,block,iucr,primaryType,description,locationDescription,arrest,domestic,beat,district,ward,communityArea,fbiCode,xCoordinate,yCoordinate,year,updatedOn,latitude,longitude,location,date
10565331,HZ312583,037XX N BROADWAY,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1925,19,46,6,06,1170552,1924871,2016,06/25/2016 03:51:43 PM,41.94933263,-87.64847244,"(41.94933263, -87.64847244)",2016-06-18T22:25:00.000Z
22561,HZ312582,048XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,15,28,25,01A,1144122,1899223,2016,06/25/2016 03:51:43 PM,41.879490255,-87.746271206,"(41.879490255, -87.746271206)",2016-06-18T22:29:00.000Z
10568183,HZ316203,023XX E 70TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,331,3,5,43,06,1193221,1859006,2016,06/25/2016 03:51:43 PM,41.768069819,-87.567306284,"(41.768069819, -87.567306284)",2016-06-18T23:30:00.000Z
10565714,HZ312765,064XX S RACINE AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,724,7,17,67,08B,1169429,1862035,2016,06/25/2016 03:51:43 PM,41.776930144,-87.654426928,"(41.776930144, -87.654426928)",2016-06-18T23:30:00.000Z
10679336,HZ432036,045XX N KILBOURN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,APARTMENT,false,false,1722,17,45,16,17,"","",2016,09/14/2016 03:49:23 PM,"","","",2016-06-19T00:00:00.000Z
10565582,HZ312976,048XX W NORTH AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,true,true,2533,25,37,25,26,1143667,1910194,2016,07/01/2016 03:48:25 PM,41.909604473,-87.747666936,"(41.909604473, -87.747666936)",2016-06-19T00:00:00.000Z
10569351,HZ317153,083XX S BOND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,424,4,10,46,06,1198610,1849729,2016,06/25/2016 03:51:43 PM,41.742479705,-87.547863998,"(41.742479705, -87.547863998)",2016-06-19T00:00:00.000Z
10566539,HZ313084,065XX W HIGGINS AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1613,16,41,10,06,1131484,1934883,2016,06/25/2016 03:51:43 PM,41.977573418,-87.791849907,"(41.977573418, -87.791849907)",2016-06-19T00:00:00.000Z
10566280,HZ313925,120XX S PERRY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,523,5,9,53,07,1177760,1825229,2016,06/25/2016 03:51:43 PM,41.675745187,-87.624996177,"(41.675745187, -87.624996177)",2016-06-19T00:00:00.000Z
10565420,HZ312725,022XX N CLYBOURN AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,1811,18,32,7,26,1165758,1915248,2016,06/25/2016 03:51:43 PM,41.923030378,-87.666369588,"(41.923030378, -87.666369588)",2016-06-19T00:00:00.000Z
10565409,HZ312663,043XX W GLADYS AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1131,11,28,26,04B,1147614,1898004,2016,06/25/2016 03:51:43 PM,41.876078916,-87.733480271,"(41.876078916, -87.733480271)",2016-06-19T00:32:00.000Z
10565385,HZ312666,059XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,2515,25,37,19,14,1136277,1914078,2016,06/25/2016 03:51:43 PM,41.920397884,-87.77472212,"(41.920397884, -87.77472212)",2016-06-19T00:35:00.000Z
10565398,HZ312699,035XX W LEXINGTON ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,1133,11,24,27,15,1152799,1896471,2016,06/25/2016 03:51:43 PM,41.871771181,-87.714483208,"(41.871771181, -87.714483208)",2016-06-19T00:42:00.000Z
10565464,HZ312844,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,123,1,2,32,06,1176487,1896508,2016,06/25/2016 03:51:43 PM,41.871371147,-87.627514417,"(41.871371147, -87.627514417)",2016-06-19T00:56:00.000Z
10844423,JA147402,020XX W HOPKINS PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,2221,22,19,72,26,"","",2016,02/10/2017 03:51:30 PM,"","","",2016-06-19T01:00:00.000Z
10569160,HZ316790,040XX N AVERS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,1723,17,39,16,26,1150002,1926604,2016,07/04/2016 03:55:03 PM,41.954513862,-87.723966189,"(41.954513862, -87.723966189)",2016-06-19T01:00:00.000Z
10572405,HZ320306,033XX S IRON ST,0890,THEFT,FROM BUILDING,OTHER,false,false,912,9,11,59,06,1167380,1882595,2016,06/27/2016 03:50:03 PM,41.833393247,-87.661349209,"(41.833393247, -87.661349209)",2016-06-19T01:00:00.000Z
10565834,HZ313443,049XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA GARAGE / OTHER PROPERTY,false,false,922,9,12,63,14,1161186,1872062,2016,06/25/2016 03:51:43 PM,41.80462016,-87.684368169,"(41.80462016, -87.684368169)",2016-06-19T01:00:00.000Z
10565705,HZ313242,034XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,211,2,4,35,14,1181095,1882300,2016,06/25/2016 03:51:43 PM,41.832278311,-87.611035696,"(41.832278311, -87.611035696)",2016-06-19T01:00:00.000Z
10565495,HZ312914,016XX W LUNT AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2423,24,49,1,06,1164318,1946580,2016,06/25/2016 03:51:43 PM,42.009037282,-87.670770369,"(42.009037282, -87.670770369)",2016-06-19T01:00:00.000Z
10565458,HZ312780,098XX S STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,511,5,21,49,14,1178256,1840091,2016,06/25/2016 03:51:43 PM,41.716517432,-87.622731926,"(41.716517432, -87.622731926)",2016-06-19T01:00:00.000Z
10566460,HZ314044,019XX N CICERO AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,2533,25,31,19,06,1144090,1912429,2016,06/25/2016 03:51:43 PM,41.915729613,-87.746056778,"(41.915729613, -87.746056778)",2016-06-19T01:15:00.000Z
10565481,HZ312849,020XX W CHICAGO AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1221,12,1,24,06,1162692,1905336,2016,06/25/2016 03:51:43 PM,41.895896023,-87.677913394,"(41.895896023, -87.677913394)",2016-06-19T01:15:00.000Z
10671273,HZ422857,017XX W TOUHY AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2423,24,49,1,06,"","",2016,09/07/2016 03:47:22 PM,"","","",2016-06-19T01:30:00.000Z
10574768,HZ322625,023XX W CERMAK RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,false,false,1234,12,25,31,11,1161033,1889342,2016,06/30/2016 03:48:43 PM,41.852041627,-87.684450627,"(41.852041627, -87.684450627)",2016-06-19T01:30:00.000Z
10565485,HZ312746,069XX S MAPLEWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,false,832,8,18,66,26,1160573,1858512,2016,06/25/2016 03:51:43 PM,41.767449799,-87.686989966,"(41.767449799, -87.686989966)",2016-06-19T01:30:00.000Z
10565443,HZ312737,047XX W ADAMS ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,1113,11,28,25,26,1144866,1898707,2016,06/25/2016 03:51:43 PM,41.878060291,-87.743552341,"(41.878060291, -87.743552341)",2016-06-19T01:36:00.000Z
10565431,HZ312732,041XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1732,17,38,16,08B,1148046,1926263,2016,06/25/2016 03:51:43 PM,41.953616071,-87.731165609,"(41.953616071, -87.731165609)",2016-06-19T01:40:00.000Z
10663719,HZ312787,020XX E 71ST ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SMALL RETAIL STORE,true,false,331,3,5,43,18,"","",2016,02/04/2017 03:45:12 PM,"","","",2016-06-19T01:47:00.000Z
10565717,HZ313268,014XX N LATROBE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2532,25,37,25,26,1141103,1909024,2016,06/25/2016 03:51:43 PM,41.906441515,-87.757114973,"(41.906441515, -87.757114973)",2016-06-19T01:53:00.000Z
10590972,HZ342027,064XX S PARNELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,722,7,20,68,11,1173727,1862157,2016,07/11/2016 03:54:21 PM,41.777170734,-87.638667018,"(41.777170734, -87.638667018)",2016-06-19T02:00:00.000Z
10579951,HZ327956,015XX N SHEFFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,"",false,false,1822,18,32,8,11,1169405,1910555,2016,07/04/2016 03:55:03 PM,41.91007391,-87.653106106,"(41.91007391, -87.653106106)",2016-06-19T02:00:00.000Z
10573084,HZ312805,011XX N LARRABEE ST,0870,THEFT,POCKET-PICKING,STREET,false,false,1822,18,27,8,06,1172122,1908040,2016,06/27/2016 03:50:03 PM,41.903113054,-87.643199348,"(41.903113054, -87.643199348)",2016-06-19T02:00:00.000Z
10569848,HZ317950,064XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,312,3,20,42,06,1183009,1862324,2016,06/27/2016 03:50:03 PM,41.777418206,-87.604634472,"(41.777418206, -87.604634472)",2016-06-19T02:00:00.000Z
10566334,HZ312791,015XX W 47TH ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,924,9,3,61,08A,1166997,1873568,2016,06/25/2016 03:51:43 PM,41.808630416,-87.663012912,"(41.808630416, -87.663012912)",2016-06-19T02:00:00.000Z
10565488,HZ312751,061XX S NEENAH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,812,8,23,64,08B,1133793,1863174,2016,06/25/2016 03:51:43 PM,41.780753518,-87.785043161,"(41.780753518, -87.785043161)",2016-06-19T02:00:00.000Z
10565473,HZ312806,048XX W WABANSIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2533,25,37,25,08B,1143620,1910860,2016,06/25/2016 03:51:43 PM,41.911432929,-87.747822895,"(41.911432929, -87.747822895)",2016-06-19T02:00:00.000Z
10565446,HZ312754,015XX N OAKLEY BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1424,14,1,24,14,1160796,1910092,2016,06/25/2016 03:51:43 PM,41.908986397,-87.68474493,"(41.908986397, -87.68474493)",2016-06-19T02:02:00.000Z
10567630,HZ315493,075XX S RACINE AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,612,6,17,71,06,1169627,1854795,2016,06/25/2016 03:51:43 PM,41.757058375,-87.653910722,"(41.757058375, -87.653910722)",2016-06-19T02:15:00.000Z
10565440,HZ312772,003XX N HAMLIN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1122,11,27,26,18,1151008,1901501,2016,06/25/2016 03:51:43 PM,41.885609296,-87.720926967,"(41.885609296, -87.720926967)",2016-06-19T02:20:00.000Z
10565536,HZ312833,014XX W MORSE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2431,24,49,1,03,1165410,1946171,2016,06/25/2016 03:51:43 PM,42.007891717,-87.666764317,"(42.007891717, -87.666764317)",2016-06-19T02:30:00.000Z
10565478,HZ312831,014XX N SEDGWICK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1821,18,27,8,14,1173386,1909914,2016,06/25/2016 03:51:43 PM,41.908227409,-87.638500707,"(41.908227409, -87.638500707)",2016-06-19T02:30:00.000Z
10565517,HZ312804,061XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2511,25,36,19,08B,1134894,1920630,2016,06/25/2016 03:51:43 PM,41.938401926,-87.779648156,"(41.938401926, -87.779648156)",2016-06-19T02:40:00.000Z
10565518,HZ312881,003XX W 108TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,513,5,34,49,05,1176049,1832977,2016,06/25/2016 03:51:43 PM,41.697045305,-87.631027589,"(41.697045305, -87.631027589)",2016-06-19T02:45:00.000Z
10565548,HZ312846,021XX W CERMAK RD,0460,BATTERY,SIMPLE,STREET,true,false,1034,10,25,31,08B,1162537,1889385,2016,06/25/2016 03:51:43 PM,41.852128303,-87.678929332,"(41.852128303, -87.678929332)",2016-06-19T02:49:00.000Z
10565499,HZ312842,055XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,231,2,20,40,14,1178547,1868161,2016,06/25/2016 03:51:43 PM,41.7935381,-87.62081469,"(41.7935381, -87.62081469)",2016-06-19T02:50:00.000Z
10595111,HZ346078,101XX S WINSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2213,22,21,73,05,1169277,1837568,2016,07/14/2016 03:47:37 PM,41.70979259,-87.655690487,"(41.70979259, -87.655690487)",2016-06-19T03:00:00.000Z
10586295,HZ336453,049XX S WASHINGTON PARK CT,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,223,2,4,38,26,1180087,1872355,2016,07/07/2016 03:49:15 PM,41.805011643,-87.615039175,"(41.805011643, -87.615039175)",2016-06-19T03:00:00.000Z
10571409,HZ319399,010XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1811,18,32,7,11,1169336,1910832,2016,06/27/2016 03:50:03 PM,41.910835515,-87.653351515,"(41.910835515, -87.653351515)",2016-06-19T03:00:00.000Z
10565845,HZ313423,113XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2233,22,34,49,08B,1175319,1829756,2016,06/25/2016 03:51:43 PM,41.688222699,-87.633796196,"(41.688222699, -87.633796196)",2016-06-19T03:00:00.000Z
10565759,HZ313134,009XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,1833,18,42,8,06,1177322,1906785,2016,06/25/2016 03:51:43 PM,41.899552895,-87.624137033,"(41.899552895, -87.624137033)",2016-06-19T03:00:00.000Z
10565690,HZ312895,091XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,true,true,634,6,6,49,06,1178757,1844376,2016,06/25/2016 03:51:43 PM,41.728264662,-87.620767107,"(41.728264662, -87.620767107)",2016-06-19T03:00:00.000Z
10565609,XX313036,005XX W ROOSEVELT RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,124,1,2,28,11,1173209,1894980,2016,06/25/2016 03:51:43 PM,41.867251542,-87.639594427,"(41.867251542, -87.639594427)",2016-06-19T03:00:00.000Z
10565493,HZ312862,055XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1523,15,29,25,08B,1139362,1900199,2016,06/25/2016 03:51:43 PM,41.882256543,-87.763725655,"(41.882256543, -87.763725655)",2016-06-19T03:00:00.000Z
10565466,HZ312822,002XX S LOCKWOOD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1522,15,29,25,18,1141036,1898736,2016,06/25/2016 03:51:43 PM,41.878211232,-87.75761467,"(41.878211232, -87.75761467)",2016-06-19T03:01:00.000Z
10565560,HZ312861,015XX N PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,true,false,2534,25,30,23,03,1149438,1909844,2016,07/08/2016 03:48:26 PM,41.908533952,-87.726475653,"(41.908533952, -87.726475653)",2016-06-19T03:10:00.000Z
10565566,HZ312981,064XX W DIVERSEY AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2511,25,36,19,08A,1133185,1917921,2016,06/25/2016 03:51:43 PM,41.930998239,-87.785992793,"(41.930998239, -87.785992793)",2016-06-19T03:10:00.000Z
10565600,HZ312889,007XX S CENTRAL PARK AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1133,11,24,27,04B,1152492,1896646,2016,06/25/2016 03:51:43 PM,41.872257468,-87.715605713,"(41.872257468, -87.715605713)",2016-06-19T03:30:00.000Z
10565492,HZ312903,079XX S CENTRAL PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,834,8,18,70,14,1153828,1851866,2016,06/25/2016 03:51:43 PM,41.749348525,-87.711889512,"(41.749348525, -87.711889512)",2016-06-19T03:33:00.000Z
10565583,HZ312925,011XX N AVERS AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,false,1112,11,27,23,04B,1150507,1907357,2016,06/25/2016 03:51:43 PM,41.901688561,-87.722613684,"(41.901688561, -87.722613684)",2016-06-19T03:44:00.000Z
10565625,HZ312935,038XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,true,213,2,3,35,06,1176925,1879643,2016,06/25/2016 03:51:43 PM,41.825082484,-87.626416064,"(41.825082484, -87.626416064)",2016-06-19T03:45:00.000Z
10566004,HZ312961,0000X E ONTARIO ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,18,42,8,08A,1176399,1904492,2016,06/25/2016 03:51:43 PM,41.893281677,-87.627596446,"(41.893281677, -87.627596446)",2016-06-19T03:50:00.000Z
10565513,HZ312916,060XX S HONORE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,714,7,15,67,26,1165055,1864559,2016,06/25/2016 03:51:43 PM,41.783949966,-87.670390578,"(41.783949966, -87.670390578)",2016-06-19T03:50:00.000Z
10672809,HZ424305,022XX E 96TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,false,false,431,4,7,51,14,"","",2016,09/08/2016 03:48:43 PM,"","","",2016-06-19T16:00:00.000Z
10578781,HZ327037,077XX S ADA ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,612,6,17,71,26,1168787,1853371,2016,07/04/2016 03:55:03 PM,41.753168892,-87.657030211,"(41.753168892, -87.657030211)",2016-06-19T16:00:00.000Z
10568230,HZ315821,0000X E WACKER DR,0810,THEFT,OVER $500,PARK PROPERTY,false,false,111,1,42,32,06,1176653,1902166,2016,06/25/2016 03:51:43 PM,41.886893275,-87.626733953,"(41.886893275, -87.626733953)",2016-06-19T16:00:00.000Z
10566682,HZ314608,045XX N DRAKE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1723,17,33,14,06,1151903,1929950,2016,06/25/2016 03:51:43 PM,41.963658211,-87.716889295,"(41.963658211, -87.716889295)",2016-06-19T16:00:00.000Z
10566238,HZ313908,024XX N GENEVA TER,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1935,19,43,7,14,1171829,1916815,2016,06/25/2016 03:51:43 PM,41.927198557,-87.644016526,"(41.927198557, -87.644016526)",2016-06-19T16:00:00.000Z
10565964,HZ313306,026XX W HIRSCH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1423,14,26,24,05,1158390,1909207,2016,06/25/2016 03:51:43 PM,41.906607468,-87.693607718,"(41.906607468, -87.693607718)",2016-06-19T16:00:00.000Z
10565806,HZ313201,017XX N OAK PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2513,25,36,25,08B,1130815,1910787,2016,06/25/2016 03:51:43 PM,41.91146284,-87.794866855,"(41.91146284, -87.794866855)",2016-06-19T16:00:00.000Z
10565730,HZ312963,050XX W QUINCY ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,true,1533,15,28,25,20,1142832,1898532,2016,06/25/2016 03:51:43 PM,41.877618182,-87.751025161,"(41.877618182, -87.751025161)",2016-06-19T16:00:00.000Z
10565677,HZ313102,048XX W WELLINGTON AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,true,2521,25,31,19,20,1143498,1919507,2016,06/25/2016 03:51:43 PM,41.935163461,-87.748054273,"(41.935163461, -87.748054273)",2016-06-19T16:00:00.000Z
10565643,HZ313131,050XX N LAKE SHORE DR NB,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2024,20,48,3,14,1170183,1934278,2016,06/25/2016 03:51:43 PM,41.97515381,-87.64955288,"(41.97515381, -87.64955288)",2016-06-19T16:00:00.000Z
10565550,HZ312964,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,124,1,2,28,06,1173303,1895451,2016,06/25/2016 03:51:43 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",2016-06-19T16:05:00.000Z
10565662,HZ313075,004XX N STATE ST,0880,THEFT,PURSE-SNATCHING,RESTAURANT,false,false,1831,18,42,8,06,1176292,1903437,2016,06/25/2016 03:51:43 PM,41.890389116,-87.628021263,"(41.890389116, -87.628021263)",2016-06-19T16:15:00.000Z
10565742,HZ312966,019XX N WESTERN AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1434,14,1,22,08B,1160053,1913029,2016,06/25/2016 03:51:43 PM,41.917061131,-87.687393113,"(41.917061131, -87.687393113)",2016-06-19T16:18:00.000Z
10565568,HZ312986,039XX W ROOSEVELT RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,1132,11,24,29,11,1150123,1894416,2016,06/25/2016 03:51:43 PM,41.866184544,-87.724361483,"(41.866184544, -87.724361483)",2016-06-19T16:18:00.000Z
10565753,HZ313217,067XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,723,7,6,68,08B,1171797,1860216,2016,06/25/2016 03:51:43 PM,41.771886964,-87.645799236,"(41.771886964, -87.645799236)",2016-06-19T16:30:00.000Z
10565589,HZ312999,039XX N SHERIDAN RD,0850,THEFT,ATTEMPT THEFT,CTA PLATFORM,false,false,1923,19,44,6,06,1168891,1926517,2016,06/25/2016 03:51:43 PM,41.953885576,-87.65453007,"(41.953885576, -87.65453007)",2016-06-19T16:35:00.000Z
10565575,HZ313006,018XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1434,14,32,24,06,1163938,1910686,2016,06/25/2016 03:51:43 PM,41.9105506,-87.673185901,"(41.9105506, -87.673185901)",2016-06-19T16:35:00.000Z
10565627,HZ313019,080XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,834,8,13,70,08B,1149816,1851081,2016,06/25/2016 03:51:43 PM,41.747272924,-87.726611563,"(41.747272924, -87.726611563)",2016-06-19T16:50:00.000Z
10565620,HZ313000,027XX N MILDRED AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1935,19,43,7,06,1169810,1918327,2016,06/25/2016 03:51:43 PM,41.931391856,-87.651391264,"(41.931391856, -87.651391264)",2016-06-19T16:55:00.000Z
10569686,HZ313101,002XX W MONTROSE HARBOR DR,0810,THEFT,OVER $500,PARK PROPERTY,false,false,1915,19,46,3,06,1173452,1928800,2016,07/04/2016 03:55:03 PM,41.960049832,-87.637695331,"(41.960049832, -87.637695331)",2016-06-19T05:00:00.000Z
10567946,HZ315778,054XX S EVERETT AVE,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,COIN OPERATED MACHINE,false,false,234,2,5,41,06,1188970,1869191,2016,06/25/2016 03:51:43 PM,41.796121077,-87.582561955,"(41.796121077, -87.582561955)",2016-06-19T05:00:00.000Z
10567778,HZ314012,019XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,914,9,25,34,06,1175351,1890993,2016,06/25/2016 03:51:43 PM,41.856263171,-87.631850505,"(41.856263171, -87.631850505)",2016-06-19T05:00:00.000Z
10566106,HZ313640,011XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1211,12,1,24,14,1158195,1907290,2016,06/25/2016 03:51:43 PM,41.901351049,-87.694376484,"(41.901351049, -87.694376484)",2016-06-19T05:00:00.000Z
10566104,HZ313604,059XX W RICE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1511,15,29,25,14,1136567,1905057,2016,06/25/2016 03:51:43 PM,41.895637977,-87.773872769,"(41.895637977, -87.773872769)",2016-06-19T05:00:00.000Z
10565663,HZ313057,001XX N DEARBORN ST,0890,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),false,false,111,1,42,32,06,1175916,1901339,2016,06/25/2016 03:51:43 PM,41.884640562,-87.629465296,"(41.884640562, -87.629465296)",2016-06-19T05:00:00.000Z
10565644,HZ313120,058XX S KILBOURN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,813,8,13,62,06,1147366,1865470,2016,06/25/2016 03:51:43 PM,41.786805846,-87.735222547,"(41.786805846, -87.735222547)",2016-06-19T05:00:00.000Z
10565614,HZ313076,085XX S BENNETT AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,412,4,8,45,06,1190340,1848725,2016,06/25/2016 03:51:43 PM,41.739927782,-87.578197066,"(41.739927782, -87.578197066)",2016-06-19T05:00:00.000Z
10565641,HZ313081,122XX S LA SALLE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,true,523,5,9,53,04A,1177473,1823851,2016,06/25/2016 03:51:43 PM,41.671970211,-87.626088052,"(41.671970211, -87.626088052)",2016-06-19T05:01:00.000Z
10565760,HZ313191,019XX N HALSTED ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1813,18,43,7,06,1170649,1913144,2016,06/25/2016 03:51:43 PM,41.917151101,-87.648460233,"(41.917151101, -87.648460233)",2016-06-19T05:05:00.000Z
10565621,HZ313071,001XX N STATE ST,0870,THEFT,POCKET-PICKING,OTHER,false,false,111,1,42,32,06,1176352,1900918,2016,06/25/2016 03:51:43 PM,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2016-06-19T05:10:00.000Z
10565587,HZ313031,009XX W WILSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1914,19,46,3,08B,1169189,1930734,2016,06/25/2016 03:51:43 PM,41.965450685,-87.653311573,"(41.965450685, -87.653311573)",2016-06-19T05:14:00.000Z
10565694,HZ313185,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1834,18,42,8,06,1177316,1904626,2016,06/25/2016 03:51:43 PM,41.893628633,-87.624224612,"(41.893628633, -87.624224612)",2016-06-19T05:15:00.000Z
10565652,HZ313039,008XX E 38TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,212,2,4,36,14,1182179,1880108,2016,06/25/2016 03:51:43 PM,41.826238231,-87.607126391,"(41.826238231, -87.607126391)",2016-06-19T05:18:00.000Z
